구,동,14세 이하 아동 수,~14세 비율,전체 어린이집 수,국공립 어린이집 수,국공립 어린이집 비율,전체 유치원 수,국공립 유치원 수,국공립 유치원 비율,어린이집 아동 수(구),어린이집 교사 수(구),어린이집 교사 1인당 아동 수(구),유치원 학생 수(구),교원 수(구),유치원 교원 1인당 학생 수(구),아동센터 수,면적당 아동센터 수,학교 수,학원 수,개소(구),녹지 면적 (㎡)(구),근린시설 수,동 면적(km2),근린시설 밀집도,정류장 수,면적당 정류장 수,지하철역 수,면적당 지하철역 수,총 아파트 수,5년 미만,5년 이상 10년 미만,10년 이상 15년 미만,15년 이상 20년 미만,20년 이상 30년 미만,30년 이상 40년 미만,40년 이상 50년 미만,50년 이상,20년 미만 아파트 비율,10년 미만 아파트 비율,30년 이상 아파트 비율,합계,외국인,외국인 비율,5대 범죄 발생 수,경찰서 및 지구대(구),경찰서 1개당 면적(구),cctv 수(구),공공도서관 수(구),공원 수(구),수 ,병원수,주간인구지수(%),주택수,일반가구수(가구),주택보급률,주택종류별 총합,단독주택합,일반단독주택,다가구주택,영업겸용주택,아파트,연립주택,다세대 주택,비거주용건물내주택,아파트/총합,16_예산액_x,16_집행액_x,17_예산액_x,17_집행액_x,18_예산액_x,18_집행액_x,19_예산액_x,19_집행액_x,20_예산액_x,20_집행액_x,16_effect,17_effect,18_effect,19_effect,20_effect,16_예산액_y,16_집행액_y,17_예산액_y,17_집행액_y,18_예산액_y,18_집행액_y,19_예산액_y,19_집행액_y,20_예산액_y,20_집행액_y
서초구,양재1동,4817.0,0.113774859464311,24.0,10.0,41.66666666666667,7.0,5.0,5.0,7077.0,1622.0,4.4,2155.0,216.0,9.976851851851851,2.0,0.3472222222222222,6.0,122.0,322.0,1449157.0,41.0,5.76,7.118055555555556,244.0,42.36111111111112,0.0,0.0,87287.0,12209.0,13333.0,11430.0,16012.0,11437.0,12293.0,6520.0,4053.0,0.607,0.293,0.738,42683.0,345.0,0.01,4459.0,21.0,2.23666666666667,"4,995",9.0,6.0,39.0,88.0,140,14561.0,16746.0,87.0,14561.0,516,139,298,79,10799.0,869,2244,133,0.74,1130000,926000,1050000,698300,816000,689500,680000,592500,1211500,812200,0.8194690265486726,0.665047619047619,0.8449754901960784,0.8713235294117647,0.6704085843995048,0.8828828828828829,0.8822882288228823,0.8686765457332652,0.7488533703961084,0.6201058201058202,0.69593837535014,0.4076086956521739,0.4365625352430359,0.5428681488003522,0.4719720092309983
서초구,양재2동,1779.0,0.0825636979625934,10.0,6.0,60.0,1.0,0.0,0.0,7077.0,1622.0,4.4,2155.0,216.0,9.976851851851851,1.0,0.1319261213720316,3.0,63.0,322.0,1449157.0,26.0,7.58,3.430079155672823,120.0,15.8311345646438,0.0,0.0,87287.0,12209.0,13333.0,11430.0,16012.0,11437.0,12293.0,6520.0,4053.0,0.607,0.293,0.738,21766.0,219.0,0.01,4459.0,21.0,2.23666666666667,"4,995",9.0,6.0,39.0,30.0,140,6842.0,9715.0,70.4,6842.0,386,10,242,134,909.0,844,4463,240,0.13,1130000,926000,1050000,698300,816000,689500,680000,592500,1211500,812200,0.8194690265486726,0.665047619047619,0.8449754901960784,0.8713235294117647,0.6704085843995048,0.8828828828828829,0.8822882288228823,0.8686765457332652,0.7488533703961084,0.6201058201058202,0.69593837535014,0.4076086956521739,0.4365625352430359,0.5428681488003522,0.4719720092309983
서초구,내곡동,2654.0,0.1525375021552963,16.0,10.0,62.5,2.0,2.0,2.0,7077.0,1622.0,4.4,2155.0,216.0,9.976851851851851,0.0,0.0,4.0,30.0,322.0,1449157.0,15.0,12.68,1.1829652996845426,156.0,12.302839116719245,0.0,0.0,87287.0,12209.0,13333.0,11430.0,16012.0,11437.0,12293.0,6520.0,4053.0,0.607,0.293,0.738,17455.0,56.0,0.0,4459.0,21.0,2.23666666666667,"4,995",9.0,6.0,39.0,17.0,140,5435.0,6624.0,82.1,5435.0,593,269,277,47,4732.0,16,69,25,0.87,1130000,926000,1050000,698300,816000,689500,680000,592500,1211500,812200,0.8194690265486726,0.665047619047619,0.8449754901960784,0.8713235294117647,0.6704085843995048,0.8828828828828829,0.8822882288228823,0.8686765457332652,0.7488533703961084,0.6201058201058202,0.69593837535014,0.4076086956521739,0.4365625352430359,0.5428681488003522,0.4719720092309983
강남구,신사동,1390.0,0.0889770836000512,3.0,2.0,66.66666666666666,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,4.0,232.0,425.0,2007604.0,83.0,1.89,43.91534391534392,68.0,35.97883597883598,1.0,0.5291005291005292,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,15876.0,254.0,0.02,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,640.0,193,4948.0,6407.0,77.2,4948.0,343,25,210,108,3582.0,107,786,130,0.72,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,논현1동,893.0,0.0417387240009348,4.0,2.0,50.0,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,1.0,101.0,425.0,2007604.0,88.0,1.25,70.4,106.0,84.8,3.0,2.4,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,22080.0,685.0,0.03,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,250.0,193,8113.0,12277.0,66.1,8113.0,854,64,620,170,1800.0,962,4278,219,0.22,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,개포3동,1841.0,0.1063055780113177,8.0,3.0,37.5,2.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,7.0,35.0,425.0,2007604.0,3.0,1.24,2.419354838709677,23.0,18.548387096774192,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,17382.0,64.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,24.0,193,6680.0,6874.0,97.2,6680.0,0,0,0,0,6678.0,0,0,0,1.0,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,논현2동,1527.0,0.0744805384840503,4.0,1.0,25.0,2.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,2.0,84.0,425.0,2007604.0,116.0,1.47,78.91156462585035,81.0,55.10204081632653,2.0,1.3605442176870748,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,20814.0,312.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,149.0,193,7132.0,10079.0,70.8,7132.0,616,60,413,143,2852.0,676,2812,176,0.4,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,삼성1동,1191.0,0.095409757269887,7.0,2.0,28.57142857142857,1.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,4.0,28.0,425.0,2007604.0,59.0,1.94,30.41237113402062,149.0,76.80412371134021,2.0,1.0309278350515465,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,12739.0,256.0,0.02,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,92.0,193,4595.0,4975.0,92.4,4595.0,217,92,81,44,3111.0,384,832,51,0.68,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,삼성2동,3483.0,0.113047711781889,13.0,4.0,30.76923076923077,0.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,2.0,112.0,425.0,2007604.0,63.0,1.24,50.80645161290322,72.0,58.064516129032256,1.0,0.8064516129032259,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,31062.0,252.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,73.0,193,10178.0,11869.0,85.8,10178.0,370,21,279,70,6887.0,149,2685,87,0.68,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,대치1동,2788.0,0.1170936581268374,6.0,2.0,33.33333333333333,2.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,3.0,350.0,425.0,2007604.0,21.0,0.79,26.582278481012654,100.0,126.58227848101264,1.0,1.2658227848101264,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,23846.0,36.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,98.0,193,6935.0,6986.0,99.3,6935.0,5,0,0,0,6868.0,12,44,6,0.99,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,대치4동,1029.0,0.0535770071852546,8.0,2.0,25.0,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,4.0,863.0,425.0,2007604.0,53.0,0.73,72.6027397260274,68.0,93.15068493150685,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,19491.0,285.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,99.0,193,6564.0,9237.0,71.1,6564.0,464,13,343,108,1985.0,130,3861,124,0.3,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,역삼1동,1298.0,0.0376395534290271,13.0,1.0,7.6923076923076925,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,1.0,235.0,425.0,2007604.0,161.0,2.35,68.51063829787233,171.0,72.76595744680851,4.0,1.702127659574468,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,35556.0,1071.0,0.03,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,403.0,193,11995.0,20356.0,58.9,11995.0,1217,152,806,259,2678.0,972,6915,213,0.22,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,역삼2동,4090.0,0.1107500676956404,13.0,2.0,15.384615384615383,0.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,3.0,115.0,425.0,2007604.0,64.0,1.15,55.65217391304349,94.0,81.73913043478261,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,37269.0,339.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,92.0,193,11862.0,13846.0,85.7,11862.0,297,25,228,44,8691.0,258,2561,55,0.73,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,도곡1동,2557.0,0.1210356906181956,5.0,1.0,20.0,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,4.0,93.0,425.0,2007604.0,37.0,1.02,36.27450980392157,94.0,92.15686274509804,3.0,2.941176470588235,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,21274.0,148.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,86.0,193,6840.0,7782.0,87.9,6840.0,129,11,84,34,5802.0,187,664,58,0.85,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,도곡2동,4194.0,0.1280493389918481,4.0,2.0,50.0,2.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,3.0,77.0,425.0,2007604.0,16.0,1.02,15.68627450980392,73.0,71.56862745098039,1.0,0.9803921568627452,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,32846.0,93.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,45.0,193,10213.0,10773.0,94.8,10213.0,45,0,22,21,9727.0,126,245,70,0.95,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,개포1동,723.0,0.1047674250108679,0.0,0.0,0.0,0.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,3.0,15.0,425.0,2007604.0,3.0,1.27,2.3622047244094486,75.0,59.05511811023622,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,6922.0,21.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,8.0,193,1608.0,2328.0,69.1,1608.0,7,0,0,0,1499.0,0,102,0,0.93,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,개포4동,2503.0,0.1066376959781867,12.0,4.0,33.33333333333333,2.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,2.0,61.0,425.0,2007604.0,20.0,1.49,13.422818791946307,86.0,57.718120805369125,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,23639.0,167.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,33.0,193,7409.0,7798.0,95.0,7409.0,258,5,174,79,3451.0,481,3031,188,0.47,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,일원본동,3089.0,0.1343744562380372,8.0,3.0,37.5,2.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,6.0,69.0,425.0,2007604.0,23.0,2.58,8.914728682170542,110.0,42.63565891472868,1.0,0.3875968992248061,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,23015.0,27.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,19.0,193,7280.0,7486.0,97.3,7280.0,104,7,97,0,6884.0,291,0,0,0.95,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,일원1동,1023.0,0.0688888888888888,9.0,2.0,22.22222222222222,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,1.0,1.0869565217391304,3.0,41.0,425.0,2007604.0,8.0,0.92,8.695652173913043,21.0,22.82608695652174,1.0,1.0869565217391304,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,14987.0,137.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,22.0,193,4792.0,6789.0,70.6,4792.0,506,32,383,91,3033.0,7,1178,68,0.63,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,수서동,796.0,0.055485849714206,7.0,3.0,42.85714285714285,4.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,4.0,9.0,425.0,2007604.0,10.0,1.43,6.993006993006993,72.0,50.349650349650354,1.0,0.6993006993006994,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,14402.0,56.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,33.0,193,7246.0,7377.0,98.2,7246.0,58,31,22,5,7185.0,0,0,0,0.99,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,세곡동,5435.0,0.1257868913164228,30.0,14.0,46.66666666666666,6.0,5.0,5.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,1.0,0.1572327044025157,6.0,88.0,425.0,2007604.0,16.0,6.36,2.5157232704402515,206.0,32.38993710691824,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,43382.0,174.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,29.0,193,12596.0,16739.0,75.3,12596.0,758,228,466,64,11467.0,199,163,9,0.91,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,압구정동,3026.0,0.1175191269563866,5.0,3.0,60.0,0.0,0.0,0.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,4.0,283.0,425.0,2007604.0,136.0,2.53,53.75494071146245,110.0,43.47826086956522,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,25902.0,153.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,14.0,193,8856.0,9202.0,96.2,8856.0,170,20,76,74,7842.0,247,496,101,0.89,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,청담동,2970.0,0.1176004751534349,6.0,3.0,50.0,3.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,3.0,120.0,425.0,2007604.0,107.0,2.33,45.92274678111588,117.0,50.21459227467811,0.0,0.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,25489.0,234.0,0.01,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,235.0,193,9731.0,10254.0,94.9,9731.0,361,34,239,88,7322.0,570,1356,122,0.75,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,대치2동,3458.0,0.0935960591133004,11.0,3.0,27.27272727272727,1.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,6.0,435.0,425.0,2007604.0,41.0,2.0,20.5,146.0,73.0,2.0,1.0,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,37098.0,152.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,89.0,193,11109.0,11972.0,92.8,11109.0,127,10,81,36,9998.0,60,889,35,0.9,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
강남구,개포2동,3850.0,0.1330016927488168,7.0,4.0,57.14285714285714,2.0,1.0,1.0,6846.0,1666.0,4.1,2780.0,299.0,9.297658862876254,0.0,0.0,7.0,112.0,425.0,2007604.0,9.0,2.51,3.5856573705179287,126.0,50.199203187251,3.0,1.195219123505976,118978.0,10488.0,14995.0,9335.0,19148.0,30754.0,23166.0,11092.0,0.0,0.454,0.214,0.712,29032.0,85.0,0.0,6947.0,23.0,1.71739130434783,"7,243",16.0,7.0,65.0,26.0,193,7063.0,7427.0,95.1,7063.0,62,6,40,16,6681.0,9,292,19,0.95,1260000,1033000,1178500,879000,1175000,861900,932100,957500,2042200,1521500,0.8198412698412698,0.745863385659737,0.733531914893617,1.0272502950327218,0.7450298697483106,1.0,1.0,1.0,1.0,1.0,0.9373949579831932,0.6359601449275363,0.8482011954437803,1.0,1.0
송파구,풍납1동,867.0,0.0699983852736961,6.0,2.0,33.33333333333333,1.0,0.0,0.0,12990.0,2825.0,4.6,5104.0,486.0,10.502057613168724,1.0,1.2987012987012987,1.0,14.0,340.0,1001474.0,22.0,0.77,28.57142857142857,20.0,25.97402597402597,0.0,0.0,123800.0,19884.0,7774.0,30496.0,9020.0,19459.0,27993.0,9174.0,0.0,0.543,0.223,0.7,12910.0,524.0,0.04,5167.0,22.0,1.54,"3,253",12.0,7.0,43.0,22.0,100,3296.0,5776.0,57.1,3296.0,892,33,767,92,1596.0,204,562,42,0.48,800000,755700,800000,672900,750000,616900,750000,620600,750000,486300,0.944625,0.841125,0.8225333333333333,0.8274666666666667,0.6484,0.5855855855855856,0.6949394939493949,0.6131834440470108,0.7135510771369006,0.5502645502645502,0.5942577030812325,0.4710144927536231,0.4682530731927371,0.2889060092449923,0.2293605300379662
송파구,풍납2동,2660.0,0.1097314467224949,18.0,6.0,33.33333333333333,3.0,0.0,0.0,12990.0,2825.0,4.6,5104.0,486.0,10.502057613168724,2.0,1.2578616352201255,9.0,66.0,340.0,1001474.0,34.0,1.59,21.38364779874214,62.0,38.9937106918239,0.0,0.0,123800.0,19884.0,7774.0,30496.0,9020.0,19459.0,27993.0,9174.0,0.0,0.543,0.223,0.7,24426.0,185.0,0.01,5167.0,22.0,1.54,"3,253",12.0,7.0,43.0,22.0,100,7608.0,9807.0,77.6,7608.0,499,14,378,107,5535.0,178,1341,55,0.73,800000,755700,800000,672900,750000,616900,750000,620600,750000,486300,0.944625,0.841125,0.8225333333333333,0.8274666666666667,0.6484,0.5855855855855856,0.6949394939493949,0.6131834440470108,0.7135510771369006,0.5502645502645502,0.5942577030812325,0.4710144927536231,0.4682530731927371,0.2889060092449923,0.2293605300379662
송파구,거여1동,754.0,0.0618996798292422,9.0,5.0,55.55555555555556,1.0,1.0,1.0,12990.0,2825.0,4.6,5104.0,486.0,10.502057613168724,2.0,3.92156862745098,2.0,29.0,340.0,1001474.0,14.0,0.51,27.45098039215686,13.0,25.49019607843137,1.0,1.96078431372549,123800.0,19884.0,7774.0,30496.0,9020.0,19459.0,27993.0,9174.0,0.0,0.543,0.223,0.7,12255.0,74.0,0.01,5167.0,22.0,1.54,"3,253",12.0,7.0,43.0,23.0,100,3552.0,5022.0,70.7,3552.0,410,9,311,90,1542.0,212,1345,43,0.43,800000,755700,800000,672900,750000,616900,750000,620600,750000,486300,0.944625,0.841125,0.8225333333333333,0.8274666666666667,0.6484,0.5855855855855856,0.6949394939493949,0.6131834440470108,0.7135510771369006,0.5502645502645502,0.5942577030812325,0.4710144927536231,0.4682530731927371,0.2889060092449923,0.2293605300379662
송파구,거여2동,2928.0,0.1237897941064558,17.0,8.0,47.05882352941176,3.0,1.0,1.0,12990.0,2825.0,4.6,5104.0,486.0,10.502057613168724,1.0,1.8867924528301885,2.0,59.0,340.0,1001474.0,16.0,0.53,30.188679245283016,12.0,22.641509433962263,0.0,0.0,123800.0,19884.0,7774.0,30496.0,9020.0,19459.0,27993.0,9174.0,0.0,0.543,0.223,0.7,23745.0,92.0,0.0,5167.0,22.0,1.54,"3,253",12.0,7.0,43.0,32.0,100,5382.0,6811.0,79.0,5382.0,306,14,249,43,4442.0,61,544,29,0.83,800000,755700,800000,672900,750000,616900,750000,620600,750000,486300,0.944625,0.841125,0.8225333333333333,0.8274666666666667,0.6484,0.5855855855855856,0.6949394939493949,0.6131834440470108,0.7135510771369006,0.5502645502645502,0.5942577030812325,0.4710144927536231,0.4682530731927371,0.2889060092449923,0.2293605300379662
송파구,마천1동,1206.0,0.0652632718220683,7.0,2.0,28.57142857142857,1.0,0.0,0.0,12990.0,2825.0,4.6,5104.0,486.0,10.502057613168724,2.0,3.4482758620689657,1.0,27.0,340.0,1001474.0,19.0,0.58,32.758620689655174,45.0,77.58620689655173,1.0,1.7241379310344829,123800.0,19884.0,7774.0,30496.0,9020.0,19459.0,27993.0,9174.0,0.0,0.543,0.223,0.7,18618.0,139.0,0.01,5167.0,22.0,1.54,"3,253",12.0,7.0,43.0,32.0,100,5299.0,7899.0,67.1,5299.0,986,145,689,152,2326.0,171,1748,68,0.44,800000,755700,800000,672900,750000,616900,750000,620600,750000,486300,0.944625,0.841125,0.8225333333333333,0.8274666666666667,0.6484,0.5855855855855856,0.6949394939493949,0.6131834440470108,0.7135510771369006,0.5502645502645502,0.5942577030812325,0.4710144927536231,0.4682530731927371,0.2889060092449923,0.2293605300379662
